*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T21.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
3.6              -1587.53 -1.2211 5201.41              0.417026 32188.8 8.25551
3.61              -1649.01 -1.14806 5166.53              0.435819 31981.6 7.85619
3.62              -1704.13 -0.25231 5123.68              0.574332 31724.5 2.27176
3.63              -1764.62 -0.0371849 5070.42              0.615722 31412.5 0.961507
3.64              -1827.49 -0.919871 5018.45              0.49969 31105.6 6.5629
3.65              -1893.6 -1.002 4918.82              0.425627 30526 7.045
3.66              -1951.01 -1.03649 4869.97              0.428311 30236.4 7.31786
3.67              -2007.59 -0.961773 4833.18              0.446925 30015.8 6.89298
3.68              -2038.76 -12.2212 4836.97              1.54735 30046.5 75.9282
3.69              -2112.42 -3.18524 4758.22              0.753493 29572.5 20.8085
3.7              -2172.19 -2.39028 4711.15              0.451926 29286.1 15.8068
